Time,Sample,Type
17:24.547,376037,/
17:25.333,376320,/
17:26.147,376613,/
17:26.992,376917,/
17:27.869,377233,/
17:28.711,377536,/
17:29.525,377829,/
17:30.358,378129,/
17:31.158,378417,/
17:31.942,378699,/
17:32.772,378998,/
17:33.628,379306,/
17:34.494,379618,/
17:35.317,379914,/
17:36.119,380203,/
17:36.950,380502,/
17:37.758,380793,/
17:38.564,381083,/
17:39.475,381411,/
17:40.281,381701,/
17:41.128,382006,/
17:41.931,382295,/
17:42.731,382583,/
17:43.550,382878,/
17:44.361,383170,/
17:45.192,383469,/
17:46.039,383774,/
17:46.900,384084,/
17:47.731,384383,/
17:48.528,384670,/
17:49.333,384960,/
17:50.164,385259,/
17:50.994,385558,/
17:51.842,385863,/
17:52.681,386165,/
17:53.592,386493,/
17:54.336,386761,/
17:55.119,387043,/
17:55.939,387338,/
17:56.778,387640,/
17:57.619,387943,/
17:58.469,388249,/
17:59.306,388550,/
18:00.133,388848,/
18:00.933,389136,/
18:01.719,389419,/
18:02.567,389724,/
18:03.422,390032,/
18:04.258,390333,/
18:05.103,390637,/
18:05.917,390930,/
18:06.728,391222,/
18:07.522,391508,/
18:08.322,391796,/
18:09.192,392109,/
18:10.056,392420,/
18:10.894,392722,/
18:11.722,393020,/
18:12.525,393309,/
18:13.339,393602,/
18:14.142,393891,/
18:14.964,394187,/
18:15.847,394505,/
18:16.700,394812,/
18:17.511,395104,/
18:18.308,395391,/
18:19.106,395678,/
18:19.931,395975,/
18:20.750,396270,/
18:21.597,396575,/
18:22.486,396895,/
18:23.325,397197,/
18:24.114,397481,/
18:24.908,397767,/
18:25.714,398057,/
18:26.547,398357,/
18:27.386,398659,/
18:28.233,398964,/
18:29.103,399277,/
18:29.914,399569,/
18:30.697,399851,/
18:31.492,400137,/
18:32.319,400435,/
18:33.178,400744,/
18:34.036,401053,/
18:34.881,401357,/
18:35.722,401660,/
18:36.519,401947,/
18:37.300,402228,/
18:38.106,402518,/
18:38.958,402825,/
18:39.819,403135,/
18:40.656,403436,/
18:41.492,403737,/
18:42.311,404032,/
18:43.106,404318,/
18:43.903,404605,/
18:44.733,404904,/
18:45.603,405217,/
18:46.458,405525,/
18:47.283,405822,/
18:48.106,406118,/
18:48.911,406408,/
18:49.700,406692,/
18:50.522,406988,/
18:51.367,407292,/
18:52.236,407605,/
18:53.139,407930,/
18:53.886,408199,/
18:54.706,408494,/
18:55.514,408785,/
18:56.322,409076,/
18:57.172,409382,/
18:58.025,409689,/
18:58.886,409999,/
18:59.708,410295,/
19:00.492,410577,/
19:01.308,410871,/
19:02.128,411166,/
19:02.950,411462,/
19:03.806,411770,/
19:04.658,412077,/
19:05.508,412383,/
19:06.308,412671,/
19:07.094,412954,/
19:07.931,413255,/
19:08.764,413555,/
19:09.603,413857,/
19:10.456,414164,/
19:11.289,414464,/
19:12.192,414789,/
19:12.894,415042,/
19:13.686,415327,/
19:14.539,415634,/
19:15.389,415940,/
19:16.233,416244,/
19:17.136,416569,/
19:17.900,416844,/
19:18.714,417137,/
19:19.508,417423,/
19:20.314,417713,/
19:21.189,418028,/
19:22.039,418334,/
19:22.867,418632,/
19:23.683,418926,/
19:24.489,419216,/
19:25.303,419509,/
19:26.106,419798,/
19:26.939,420098,/
19:27.825,420417,/
19:28.669,420721,/
19:29.481,421013,/
19:30.283,421302,/
19:31.094,421594,/
19:31.903,421885,/
19:32.725,422181,/
19:33.583,422490,/
19:34.450,422802,/
19:35.275,423099,/
19:36.075,423387,/
19:36.869,423673,/
19:37.692,423969,/
19:38.519,424267,/
19:39.358,424569,/
19:40.228,424882,/
19:41.083,425190,/
19:41.889,425480,/
19:42.683,425766,/
19:43.478,426052,/
19:44.308,426351,/
19:45.156,426656,/
19:45.989,426956,/
19:46.853,427267,/
19:47.689,427568,/
19:48.478,427852,/
19:49.278,428140,/
19:50.092,428433,/
19:50.947,428741,/
19:51.800,429048,/
19:52.628,429346,/
19:53.486,429655,/
19:54.297,429947,/
19:55.081,430229,/
19:55.883,430518,/
19:56.714,430817,/
19:57.578,431128,/
19:58.422,431432,/
19:59.244,431728,/
20:00.142,432051,/
20:00.886,432319,/
20:01.681,432605,/
20:02.500,432900,/
20:03.353,433207,/
20:04.225,433521,/
20:05.061,433822,/
20:05.867,434112,/
20:06.744,434428,/
20:07.486,434695,/
20:08.286,434983,/
20:09.128,435286,/
20:09.986,435595,/
20:10.853,435907,/
20:11.672,436202,/
20:12.469,436489,/
20:13.297,436787,/
20:14.103,437077,/
20:14.917,437370,/
20:15.769,437677,/
20:16.622,437984,/
20:17.461,438286,/
20:18.258,438573,/
20:19.056,438860,/
20:19.881,439157,/
20:20.706,439454,/
20:21.544,439756,/
20:22.400,440064,/
20:23.256,440372,/
20:24.069,440665,/
20:24.864,440951,/
20:25.675,441243,/
20:26.508,441543,/
20:27.356,441848,/
20:28.197,442151,/
20:29.033,442452,/
20:29.867,442752,/
20:30.667,443040,/
20:31.542,443355,/
20:32.281,443621,/
20:33.144,443932,/
20:33.994,444238,/
20:34.836,444541,/
20:35.658,444837,/
20:36.481,445133,/
20:37.278,445420,/
20:38.072,445706,/
20:38.931,446015,/
20:39.792,446325,/
20:40.625,446625,/
20:41.453,446923,/
20:42.258,447213,/
20:43.069,447505,/
20:43.875,447795,/
20:44.692,448089,/
20:45.569,448405,/
20:46.433,448716,/
20:47.258,449013,/
20:48.067,449304,/
20:48.864,449591,/
20:49.736,449905,/
20:50.497,450179,/
20:51.331,450479,/
20:52.306,450830,/
20:53.058,451101,/
20:53.861,451390,/
20:54.658,451677,/
20:55.461,451966,/
20:56.300,452268,/
20:57.139,452570,/
20:57.981,452873,/
20:58.858,453189,/
20:59.681,453485,/
21:00.464,453767,/
21:01.256,454052,/
21:02.067,454344,/
21:02.911,454648,/
21:03.758,454953,/
21:04.600,455256,/
21:05.458,455565,/
21:06.314,455873,/
21:07.044,456136,/
21:07.853,456427,/
21:08.692,456729,/
21:09.553,457039,/
21:10.400,457344,/
21:11.239,457646,/
21:12.147,457973,/
21:12.853,458227,/
21:13.644,458512,/
21:14.461,458806,/
21:15.328,459118,/
21:16.186,459427,/
21:17.022,459728,/
21:17.850,460026,/
21:18.664,460319,/
21:19.458,460605,/
21:20.267,460896,/
21:21.108,461199,/
21:21.981,461513,/
21:22.822,461816,/
21:23.631,462107,/
21:24.453,462403,/
21:25.258,462693,/
21:26.056,462980,/
21:26.889,463280,/
21:27.744,463588,/
21:28.611,463900,/
21:29.442,464199,/
21:30.233,464484,/
21:31.058,464781,/
21:31.869,465073,/
21:32.681,465365,/
21:33.533,465672,/
21:34.383,465978,/
21:35.236,466285,/
21:36.042,466575,/
21:36.825,466857,/
21:37.653,467155,/
21:38.478,467452,/
21:39.314,467753,/
21:40.172,468062,/
21:41.019,468367,/
21:41.858,468669,/
21:42.653,468955,/
21:43.439,469238,/
21:44.281,469541,/
21:45.122,469844,/
21:45.953,470143,/
21:46.794,470446,/
21:47.625,470745,/
21:48.436,471037,/
21:49.231,471323,/
21:50.036,471613,/
21:50.897,471923,/
21:51.750,472230,/
21:52.589,472532,/
21:53.419,472831,/
21:54.233,473124,/
21:55.094,473434,/
21:55.836,473701,/
21:56.667,474000,/
21:57.536,474313,/
21:58.383,474618,/
21:59.211,474916,/
22:00.017,475206,/
22:00.828,475498,/
22:01.697,475811,/
22:02.456,476084,/
22:03.311,476392,/
22:04.192,476709,/
22:05.028,477010,/
22:05.831,477299,/
22:06.628,477586,/
22:07.442,477879,/
22:08.253,478171,/
22:09.083,478470,/
22:09.953,478783,/
22:10.814,479093,/
22:11.628,479386,/
22:12.428,479674,/
22:13.231,479963,/
22:14.058,480261,/
22:14.894,480562,/
22:15.736,480865,/
22:16.606,481178,/
22:17.442,481479,/
22:18.233,481764,/
22:19.031,482051,/
22:19.836,482341,/
22:20.678,482644,/
22:21.522,482948,/
22:22.361,483250,/
22:23.228,483562,/
22:24.044,483856,/
22:24.833,484140,/
22:25.639,484430,/
22:26.461,484726,/
22:27.331,485039,/
22:28.175,485343,/
22:29.000,485640,/
22:29.850,485946,/
22:30.647,486233,/
22:31.428,486514,/
22:32.236,486805,/
22:33.083,487110,/
22:33.947,487421,/
22:34.792,487725,/
22:35.611,488020,/
22:36.444,488320,/
22:37.242,488607,/
22:38.031,488891,/
22:38.858,489189,/
22:39.728,489502,/
22:40.581,489809,/
22:41.403,490105,/
22:42.208,490395,/
22:43.025,490689,/
22:43.825,490977,/
22:44.642,491271,/
22:45.489,491576,/
22:46.364,491891,/
22:47.211,492196,/
22:48.011,492484,/
22:48.817,492774,/
22:49.633,493068,/
22:50.444,493360,/
22:51.283,493662,/
22:52.133,493968,/
22:52.994,494278,/
22:53.811,494572,/
22:54.592,494853,/
22:55.411,495148,/
22:56.239,495446,/
22:57.072,495746,/
22:57.992,496077,/
22:58.778,496360,/
22:59.619,496663,/
23:00.414,496949,/
23:01.200,497232,/
23:02.028,497530,/
23:02.867,497832,/
23:03.708,498135,/
23:04.558,498441,/
23:05.389,498740,/
23:06.211,499036,/
23:07.006,499322,/
23:07.800,499608,/
23:08.658,499917,/
23:09.514,500225,/
23:10.358,500529,/
23:11.194,500830,/
23:12.003,501121,/
23:12.819,501415,/
23:13.611,501700,/
23:14.419,501991,/
23:15.294,502306,/
23:16.147,502613,/
23:16.969,502909,/
23:17.789,503204,/
23:18.594,503494,/
23:19.408,503787,/
23:20.217,504078,/
23:21.056,504380,/
23:21.936,504697,/
23:22.775,504999,/
23:23.681,505325,/
23:24.389,505580,/
23:25.194,505870,/
23:26.011,506164,/
23:26.836,506461,/
23:27.689,506768,/
23:28.558,507081,/
23:29.392,507381,/
23:30.189,507668,/
23:30.983,507954,/
23:31.564,508163,V
23:32.392,508461,/
23:33.225,508761,/
23:34.067,509064,/
23:34.939,509378,/
23:35.764,509675,/
23:36.544,509956,/
23:37.339,510242,/
23:38.158,510537,/
23:39.011,510844,/
23:39.856,511148,/
23:40.706,511454,/
23:41.617,511782,/
23:42.367,512052,/
23:43.153,512335,/
23:43.953,512623,/
23:44.797,512927,/
23:45.656,513236,/
23:46.492,513537,/
23:47.333,513840,/
23:48.156,514136,/
23:48.942,514419,/
23:49.739,514706,/
23:50.564,515003,/
23:51.428,515314,/
23:52.289,515624,/
23:53.125,515925,/
23:53.950,516222,/
23:54.761,516514,/
23:55.550,516798,/
23:56.369,517093,/
23:57.211,517396,/
23:58.081,517709,/
23:58.925,518013,/
23:59.728,518302,/
24:00.547,518597,/
24:01.353,518887,/
24:02.156,519176,/
24:02.997,519479,/
24:03.858,519789,/
24:04.722,520100,/
24:05.544,520396,/
24:06.333,520680,/
24:07.158,520977,/
24:07.964,521267,/
24:08.778,521560,/
24:09.633,521868,/
24:10.483,522174,/
24:11.333,522480,/
24:12.133,522768,/
24:12.919,523051,/
24:13.756,523352,/
24:14.583,523650,/
24:15.419,523951,/
24:16.269,524257,/
24:17.119,524563,/
24:17.944,524860,/
24:18.733,525144,/
24:19.528,525430,/
24:20.367,525732,/
24:21.214,526037,/
24:22.042,526335,/
24:22.883,526638,/
24:23.722,526940,/
24:24.528,527230,/
24:25.319,527515,/
24:26.142,527811,/
24:27.000,528120,/
24:27.933,528456,/
24:28.692,528729,/
24:29.511,529024,/
24:30.331,529319,/
24:31.125,529605,/
24:31.919,529891,/
24:32.764,530195,/
24:33.625,530505,/
24:34.467,530808,/
24:35.303,531109,/
24:36.108,531399,/
24:36.925,531693,/
24:37.736,531985,/
24:38.550,532278,/
24:39.419,532591,/
24:40.281,532901,/
24:41.106,533198,/
24:41.922,533492,/
24:42.717,533778,/
24:43.536,534073,/
24:44.350,534366,/
24:45.181,534665,/
24:46.061,534982,/
24:46.917,535290,/
24:47.719,535579,/
24:48.522,535868,/
24:49.328,536158,/
24:50.150,536454,/
24:51.039,536774,/
24:51.825,537057,/
24:52.700,537372,/
24:53.522,537668,/
24:54.311,537952,/
24:55.111,538240,/
24:55.919,538531,/
24:56.767,538836,/
24:57.614,539141,/
24:58.464,539447,/
24:59.328,539758,/
25:00.136,540049,/
25:00.922,540332,/
25:01.722,540620,/
25:02.553,540919,/
25:03.414,541229,/
25:04.256,541532,/
25:05.094,541834,/
25:05.931,542135,/
25:06.778,542440,/
25:07.511,542704,/
25:08.328,542998,/
25:09.189,543308,/
25:10.050,543618,/
25:10.889,543920,/
25:11.722,544220,/
25:12.622,544544,/
25:13.331,544799,/
25:14.128,545086,/
25:14.964,545387,/
25:15.836,545701,/
25:16.681,546005,/
25:17.497,546299,/
25:18.317,546594,/
25:19.125,546885,/
25:19.922,547172,/
25:20.756,547472,/
25:21.614,547781,/
25:22.486,548095,/
25:23.317,548394,/
25:24.108,548679,/
25:24.928,548974,/
25:25.733,549264,/
25:26.550,549558,/
25:27.397,549863,/
25:28.247,550169,/
25:29.111,550480,/
25:29.917,550770,/
25:30.700,551052,/
25:31.533,551352,/
25:32.358,551649,/
25:33.189,551948,/
25:34.042,552255,/
25:34.886,552559,/
25:35.719,552859,/
25:36.511,553144,/
25:37.300,553428,/
25:38.136,553729,/
25:38.972,554030,/
25:39.806,554330,/
25:40.653,554635,/
25:41.492,554937,/
25:42.308,555231,/
25:43.103,555517,/
25:43.911,555808,/
25:44.761,556114,/
25:45.614,556421,/
25:46.453,556723,/
25:47.281,557021,/
25:48.106,557318,/
25:48.906,557606,/
25:49.697,557891,/
25:50.528,558190,/
25:51.392,558501,/
25:52.242,558807,/
25:53.078,559108,/
25:53.892,559401,/
25:54.708,559695,/
25:55.514,559985,/
25:56.308,560271,/
25:57.175,560583,/
25:58.039,560894,/
25:58.869,561193,/
25:59.689,561488,/
26:00.489,561776,/
26:01.300,562068,/
26:02.106,562358,/
26:02.928,562654,/
26:03.811,562972,/
26:04.672,563282,/
26:05.489,563576,/
26:06.294,563866,/
26:06.831,564059,V
26:07.642,564351,/
26:08.464,564647,/
26:09.303,564949,/
26:10.169,565261,/
26:11.019,565567,/
26:11.825,565857,/
26:12.622,566144,/
26:13.419,566431,/
26:14.258,566733,/
26:15.103,567037,f
26:15.947,567341,f
26:16.819,567655,/
26:17.650,567954,/
26:18.433,568236,/
26:19.233,568524,/
26:20.039,568814,/
26:20.889,569120,/
26:21.739,569426,/
26:22.572,569726,/
26:23.433,570036,/
26:24.233,570324,/
26:25.019,570607,f
26:25.831,570899,/
26:26.664,571199,/
26:27.536,571513,/
26:28.381,571817,/
26:29.211,572116,/
26:30.044,572416,/
26:30.844,572704,/
26:31.631,572987,/
26:32.447,573281,/
26:33.300,573588,/
26:34.169,573901,/
26:35.003,574201,f
26:35.814,574493,/
26:36.639,574790,/
26:37.447,575081,/
26:38.244,575368,/
26:39.086,575671,/
26:39.956,575984,/
26:40.808,576291,/
26:41.619,576583,/
26:42.431,576875,/
26:43.247,577169,/
26:44.047,577457,/
26:44.869,577753,/
26:45.722,578060,/
26:46.586,578371,/
26:47.422,578672,/
26:48.217,578958,/
26:49.031,579251,/
26:49.853,579547,/
26:50.667,579840,/
26:51.517,580146,/
26:52.369,580453,/
26:53.219,580759,/
26:54.031,581051,/
26:54.817,581334,/
26:55.633,581628,/
26:56.464,581927,/
26:57.300,582228,/
26:58.153,582535,/
26:59.003,582841,/
26:59.844,583144,/
27:00.639,583430,/
27:01.425,583713,/
27:02.267,584016,/
27:03.114,584321,/
27:04.042,584655,/
27:04.794,584926,/
27:05.619,585223,/
27:06.433,585516,/
27:07.222,585800,/
27:08.017,586086,/
27:08.881,586397,/
27:09.736,586705,/
27:10.572,587006,/
27:11.406,587306,/
27:12.219,587599,/
27:13.031,587891,/
27:13.825,588177,/
27:14.650,588474,/
27:15.522,588788,/
27:16.369,589093,/
27:17.194,589390,/
27:18.000,589680,/
27:18.808,589971,/
27:19.711,590296,/
27:20.431,590555,/
27:21.286,590863,/
27:22.164,591179,/
27:23.003,591481,/
27:23.808,591771,/
27:24.606,592058,/
27:25.422,592352,/
27:26.233,592644,/
27:27.061,592942,/
27:27.933,593256,/
27:28.792,593565,/
27:29.603,593857,/
27:30.403,594145,/
27:31.203,594433,/
27:32.028,594730,/
27:32.858,595029,/
27:33.703,595333,/
27:34.583,595650,/
27:35.417,595950,/
27:36.208,596235,/
27:37.008,596523,/
27:37.808,596811,/
27:38.647,597113,/
27:39.497,597419,/
27:40.333,597720,/
27:41.203,598033,/
27:42.017,598326,/
27:42.803,598609,/
27:43.608,598899,/
27:44.433,599196,/
27:45.303,599509,/
27:46.150,599814,f
27:46.983,600114,/
27:47.828,600418,/
27:48.622,600704,/
27:49.400,600984,/
27:50.208,601275,/
27:51.058,601581,/
27:51.919,601891,/
27:52.761,602194,/
27:53.589,602492,/
27:54.414,602789,/
27:55.261,603094,/
27:56.006,603362,/
27:56.839,603662,/
27:57.708,603975,/
27:58.567,604284,/
27:59.386,604579,/
28:00.200,604872,/
28:01.011,605164,/
28:01.808,605451,/
28:02.625,605745,/
28:03.472,606050,/
28:04.344,606364,f
28:05.192,606669,f
28:05.992,606957,/
28:06.806,607250,/
28:07.628,607546,/
28:08.436,607837,/
28:09.278,608140,/
28:10.131,608447,/
28:10.989,608756,/
28:11.806,609050,/
28:12.589,609332,/
28:13.408,609627,/
28:14.233,609924,f
28:15.050,610218,N
28:15.911,610528,f
28:16.753,610831,f
28:17.600,611136,/
28:18.397,611423,/
28:19.181,611705,/
28:20.014,612005,/
28:20.853,612307,/
28:21.692,612609,/
28:22.542,612915,/
28:23.375,613215,/
28:24.194,613510,/
28:24.983,613794,/
28:25.775,614079,/
28:26.631,614387,f
28:27.486,614695,/
28:28.331,614999,/
28:29.169,615301,/
28:29.983,615594,/
28:30.800,615888,/
28:31.592,616173,/
28:32.406,616466,/
28:33.278,616780,/
28:34.131,617087,/
28:34.950,617382,/
28:35.764,617675,/
28:36.575,617967,/
28:37.381,618257,/
28:38.189,618548,/
28:39.039,618854,/
28:39.914,619169,/
28:40.756,619472,/
28:41.572,619766,/
28:42.369,620053,/
28:43.244,620368,/
28:43.992,620637,/
28:44.808,620931,/
28:45.678,621244,/
28:46.539,621554,/
28:47.361,621850,/
28:48.169,622141,/
28:48.967,622428,/
28:49.797,622727,/
28:50.622,623024,/
28:51.453,623323,/
28:52.336,623641,f
28:53.192,623949,f
28:53.992,624237,f
28:54.778,624520,f
28:55.575,624807,/
28:56.411,625108,/
28:57.247,625409,/
28:58.083,625710,/
28:58.964,626027,/
28:59.789,626324,/
29:00.575,626607,/
29:01.375,626895,/
29:02.189,627188,/
29:03.042,627495,/
29:03.892,627801,/
29:04.731,628103,/
29:05.583,628410,f
29:06.383,628698,f
29:07.161,628978,/
29:07.964,629267,/
29:08.800,629568,/
29:09.667,629880,/
29:10.517,630186,/
29:11.356,630488,/
29:12.181,630785,/
29:12.978,631072,/
29:13.772,631358,/
29:14.589,631652,/
29:15.456,631964,/
29:16.319,632275,/
29:17.144,632572,f
29:17.967,632868,f
29:18.781,633161,/
29:19.569,633445,/
29:20.378,633736,/
29:21.222,634040,/
29:22.094,634354,/
29:22.944,634660,/
29:23.756,634952,/
29:24.575,635247,/
29:25.381,635537,/
29:26.178,635824,/
29:27.022,636128,/
29:27.875,636435,/
29:28.739,636746,f
29:29.564,637043,f
29:30.350,637326,/
29:31.169,637621,/
29:31.983,637914,/
29:32.808,638211,/
29:33.667,638520,/
29:34.522,638828,/
29:35.378,639136,/
29:36.178,639424,/
29:36.961,639706,/
29:37.794,640006,/
29:38.622,640304,/
29:39.453,640603,f
29:40.308,640911,/
29:41.150,641214,/
29:41.978,641512,/
29:42.764,641795,/
29:43.558,642081,/
29:44.414,642389,/
29:45.264,642695,/
29:46.100,642996,/
29:46.947,643301,/
29:47.769,643597,/
29:48.578,643888,/
29:49.367,644172,/
29:50.175,644463,f
29:51.042,644775,f
29:51.894,645082,/
29:52.808,645411,/
29:53.550,645678,/
29:54.364,645971,/
29:55.169,646261,/
29:55.975,646551,/
29:56.814,646853,/
29:57.686,647167,/
29:58.533,647472,/
29:59.356,647768,/
30:00.156,648056,/
30:00.975,648351,f
30:01.778,648640,f
30:02.586,648931,/
30:03.456,649244,/
30:04.314,649553,/
30:05.144,649852,/
